Id,SalePrice
2735,136692.74286863845
2736,134293.65619078913
2737,122301.65921626132
2738,141601.40571824356
2739,162856.2614816789
2740,140302.37381014865
2741,147634.8865456943
2742,145694.11999086186
2743,147502.01780263227
2744,154092.7900995378
2745,142021.79497263473
2746,134769.65199408573
2747,155832.69221071046
2748,139710.3498713736
2749,132968.14415601533
2750,134980.60506269973
2751,133628.22054717582
2752,192285.68158439442
2753,165217.24619743865
2754,230687.55669144433
2755,124612.46228352824
2756,97066.9248500232
2757,73424.38327471059
2758,85672.84758237643
2759,148518.46091166776
2760,130840.05852881713
2761,139602.57679692548
2762,141682.88699839154
2763,172241.91999903962
2764,152314.8467289571
2765,244838.5318388109
2766,135572.07098171752
2767,86627.3704294328
2768,145057.36153165143
2769,132785.30298934024
2770,138164.34529433292
2771,116388.33856627982
2772,120009.49680951875
2773,158514.11356440824
2774,136352.90365163132
2775,125685.59005109113
2776,133432.76176301282
2777,142624.67919162553
2778,122546.15129617494
2779,153921.08917704862
2780,105096.9306092624
2781,105494.50289872926
2782,97329.76502738039
2783,112267.46162990373
2784,119248.63158849519
2785,132532.38113871854
2786,69737.54176298421
2787,119503.62047914306
2788,76297.30174211305
2789,143294.73625556275
2790,85739.97881213468
2791,118324.73658690494
2792,63349.28655771058
2793,170416.76545039454
2794,106267.68442682068
2795,115092.45933429046
2796,98280.47045759004
2797,175008.32619694513
2798,101603.28281406203
2799,115760.8805618648
2800,61742.65432313723
2801,105693.6316990022
2802,132625.92414335054
2803,170275.13466886323
2804,130100.82275596898
2805,106175.63550797742
2806,89780.2999949817
2807,153442.7618268494
2808,148829.19523564618
2809,133415.6901401047
2810,136741.96107695144
2811,155972.49916688245
2812,142764.42290262025
2813,166698.85919228836
2814,166772.25165597242
2815,102276.14135316652
2816,263519.4891008501
2817,163305.82568470278
2818,124992.4215159182
2819,170214.8906498317
2820,140381.1647724275
2821,107203.16163197797
2822,188166.26146224773
2823,333490.4645883207
2824,169929.5027016763
2825,146214.6489949588
2826,133039.146112657
2827,138546.13148424667
2828,236542.93804553789
2829,212378.77535716337
2830,224149.52265522518
2831,185284.8169595961
2832,244178.9219898347
2833,304920.90166399523
2834,217970.067633367
2835,213448.23405782023
2836,194352.07138226074
2837,167392.56391469284
2838,152802.7370675568
2839,180725.83509246152
2840,189800.58209548038
2841,205610.1482465033
2842,214665.02323619172
2843,152532.55304501098
2844,153839.41271994155
2845,123474.28289732974
2846,207857.07433483642
2847,205216.12794009488
2848,176731.00832430163
2849,206929.78146908325
2850,257725.13240805906
2851,225453.68735722345
2852,215663.8489426736
2853,238148.45978251734
2854,149738.4427399997
2855,195663.08070299667
2856,198771.13195202392
2857,191231.2313019995
2858,198839.82752153915
2859,115947.4265308742
2860,116391.53845611852
2861,129115.20175204318
2862,180826.3756522302
2863,121270.03433070224
2864,239427.67138186732
2865,144878.523645914
2866,148320.17537299436
2867,103340.58715776246
2868,95530.93761125844
2869,107062.63990978042
2870,134288.997633851
2871,88914.01020089429
2872,50386.70927683156
2873,107196.75765994829
2874,144783.04280129712
2875,121031.15582708162
2876,157103.35856632036
2877,134323.54674044892
2878,194913.24868480008
2879,127226.76340714734
2880,98104.07957974712
2881,156086.2657548551
2882,173912.71150962156
2883,190864.00878385347
2884,187286.08005133912
2885,194826.39204016965
2886,230344.8488979701
2887,98075.36214605613
2888,130731.36867562574
2889,48249.90950301927
2890,79660.89318326753
2891,131280.9069497351
2892,49971.164368308
2893,87489.03944865506
2894,69387.70814076702
2895,298122.80188051506
2896,284622.7595106725
2897,194518.41336695
2898,143084.2060035829
2899,201806.82900354906
2900,152601.57640001815
2901,223058.20159939572
2902,189475.0910619263
2903,356694.11119214346
2904,322737.3231882219
2905,105620.9756170277
2906,199287.90228501603
2907,116018.97845367235
2908,136246.7870763306
2909,154166.3932227258
2910,78777.68657354158
2911,81859.54522184175
2912,146401.86702576914
2913,88367.4937110309
2914,73398.05994466585
2915,81785.43620160861
2916,88788.46003571789
2917,163652.4385410909
2918,113715.07003996414
2919,185776.03736010828
